"Group","Species","N_Years","First_Year","Last_Year","N_Records","Mean_growth_rate","Lower_CI","Upper_CI","Precision"
"Carabids","Carabus nemoralis",45,1970,2014,409,-0.0279,-1.70364305030009,1.80507755153776,1.38141949259166
"Carabids","Carabus problematicus",44,1970,2013,641,-0.6225,-2.31295216605294,0.955624852430713,1.41789417191139
"Carabids","Carabus violaceus",45,1970,2014,591,0.0927,-1.82020709943946,2.09774267088469,1.05345508796607
"Carabids","Chlaenius nigricornis",43,1972,2014,99,-0.0808,-3.71401886090155,3.81469667524441,0.259234886184478
"Carabids","Chlaenius vestitus",42,1972,2013,166,-0.8474,-3.27920840397736,1.0951859583505,0.839617051007625
"Carabids","Cicindela campestris",44,1970,2013,750,1.2493,-0.146131271538313,2.73721067150337,1.85118609818719
"Carabids","Cicindela maritima",40,1972,2011,57,0.3147,-2.57030727813043,3.74895442309621,0.422493968393037
"Carabids","Cicindela sylvatica",43,1970,2012,107,0.0011,-2.31735472220715,2.24724612583697,0.89861120645421
"Carabids","Clivina collaris",40,1974,2013,114,0.0422,-2.87586428517186,3.39438653671515,0.383168760220302
"Carabids","Clivina fossor",44,1970,2013,389,-0.2722,-1.39055044555931,0.801797601619092,3.58093583336706
"Carabids","Curtonotus aulicus",44,1971,2014,339,0.1532,-1.09554025224599,1.53435866689816,2.36672789676244
"Carabids","Curtonotus convexiusculus",43,1971,2013,86,-1.1261,-3.94587942830193,1.42547276417162,0.541867926703869
"Carabids","Cychrus caraboides",45,1970,2014,381,0.0719,-1.67436765985096,2.18052555260242,1.09674444199771
"Carabids","Demetrias atricapillus",45,1970,2014,734,0.4991,-1.73655063438412,2.66284417995593,0.790568573120482
"Carabids","Demetrias imperialis",39,1976,2014,114,2.5191,-0.882167321857689,5.95760940463131,0.35192951704597
"Carabids","Demetrias monostigma",38,1976,2013,99,0.3211,-2.27752876524111,3.51713004737832,0.512077576866327
"Carabids","Dicheirotrichus gustavii",43,1970,2012,184,-2.1269,-4.28349305704214,0.185349106493137,0.748550094335812
"Carabids","Dicheirotrichus obsoletus",43,1970,2012,56,-1.2499,-4.41539824403354,1.96967443539632,0.372165867744252
"Carabids","Dromius agilis",41,1971,2011,121,-1.4113,-3.20194618258241,0.222431565317444,1.3170290002164
"Carabids","Dromius meridionalis",42,1970,2011,113,-2.4443,-6.03201822734301,0.163542948963449,0.386033434878836
"Carabids","Dromius quadrimaculatus",45,1970,2014,450,-0.4522,-2.17175796610202,1.26012052460108,1.51629898906136
"Carabids","Dyschirius aeneus",40,1973,2012,101,-1.5619,-5.74103147383103,2.83837521285595,0.20378996247292
"Carabids","Dyschirius globosus",45,1970,2014,282,-0.1307,-2.05015840223496,1.70633199326872,1.12730629059885
"Carabids","Dyschirius luedersi",37,1976,2012,196,-3.1457,-6.80126252276644,0.125203121152371,0.284407981012823
"Carabids","Dyschirius politus",43,1972,2014,64,1.5793,-2.08553114850508,5.26842710205143,0.298962293938203
"Carabids","Dyschirius salinus",42,1971,2012,71,-2.2426,-5.90239004013059,0.824750441190518,0.390792622684911
"Carabids","Dyschirius thoracicus",33,1980,2012,80,0.4073,-2.11292626196265,3.48826142534903,0.553847791214371
"Carabids","Elaphropus parvulus",41,1973,2013,67,2.7111,-1.71507476317376,7.4578214781658,0.189723325948378
"Carabids","Elaphrus cupreus",44,1971,2014,608,0.0582,-1.42468345118332,1.43332650257374,2.00764441082899
"Carabids","Elaphrus riparius",42,1972,2013,519,-0.3285,-1.84700002816629,1.37188526692494,1.48323739973978
"Carabids","Harpalus affinis",44,1971,2014,815,0.4431,-0.673457505234485,1.73563114063324,2.78821079560832
"Carabids","Harpalus anxius",43,1972,2014,227,1.3371,-0.735478665616661,3.90806373872559,0.701532080339334
"Carabids","Harpalus attenuatus",44,1971,2014,68,-0.983,-4.44350736402569,1.29346004651944,0.470024145761862
"Carabids","Harpalus latus",43,1971,2013,162,-0.3544,-2.42376070755471,1.53963465892608,0.995045190157949
"Carabids","Harpalus rubripes",44,1971,2014,323,0.1533,-1.81316646823394,2.29436248866018,0.940367681616196
"Carabids","Harpalus rufipalpis",42,1971,2012,186,-0.6113,-2.89205472320873,1.75662292227238,0.814360297876698
"Carabids","Harpalus rufipes",44,1971,2014,518,0.3254,-0.843340796729796,1.60297950664982,2.69762454095117
"Carabids","Harpalus tardus",44,1971,2014,284,-0.045,-1.52667638270202,1.67246520753251,1.65717086319171
"Carabids","Laemostenus terricola",43,1971,2013,74,-0.2522,-2.94449823489773,2.32748218479244,0.56139744815577
"Carabids","Leistus ferrugineus",45,1970,2014,383,0.3311,-1.3366121345066,2.60251393425276,0.9511476744014
"Carabids","Leistus fulvibarbis",43,1970,2012,318,-1.3724,-3.85675344999894,0.279316001310669,0.848173252156719
"Carabids","Leistus rufomarginatus",45,1970,2014,149,-0.7607,-3.29990308971368,1.41926910970779,0.704107351288561
"Carabids","Leistus spinibarbis",44,1971,2014,381,1.2354,-0.704351951853306,3.1762997815198,1.02147259300192
"Carabids","Leistus terminatus",45,1970,2014,323,-1.2741,-3.17992428028344,0.497452954976446,1.22354697946731
"Carabids","Loricera pilicornis",43,1971,2013,1106,1.2381,-0.53447568068771,3.47516090182775,0.971183508726875
"Carabids","Microlestes maurus",44,1971,2014,167,-0.4844,-3.04292165907075,2.02060038012491,0.633167413483822
"Carabids","Nebria brevicollis",44,1971,2014,1370,0.9819,-0.646494565616229,2.53800110980914,1.36964066777076
"Carabids","Nebria rufescens",35,1978,2012,104,-2.2688,-5.25781626289891,0.532636756351004,0.437371985985879
"Carabids","Nebria salina",44,1971,2014,349,0.727,-0.890639590922037,2.83762315232785,1.19127684043399
"Carabids","Notiophilus aquaticus",42,1972,2013,233,0.2734,-1.6341576265019,2.37007603212924,0.966409495073257
"Carabids","Notiophilus biguttatus",45,1970,2014,1486,0.7034,-0.506494281007233,2.06062774425232,2.37716487658511
"Carabids","Notiophilus germinyi",43,1972,2014,168,-0.5612,-2.29575949503625,1.49202606690208,1.13543123311406
"Carabids","Notiophilus palustris",43,1971,2013,229,0.0086,-1.62764401672337,1.6514125706153,1.46545677935972
"Carabids","Notiophilus rufipes",42,1971,2012,145,-0.2393,-2.63344841514161,2.15874487509666,0.767651350202855
"Carabids","Notiophilus substriatus",42,1973,2014,267,2.1803,-0.00732245976358348,4.61927429984233,0.692440224406377
"Carabids","Ocys harpaloides",45,1970,2014,492,-0.7148,-2.47470066654222,0.917759375411135,1.28582094327279
"Carabids","Odacantha melanura",43,1970,2012,124,0.6746,-2.63222672291065,3.61659774833397,0.417606075599766
"Carabids","Olisthopus rotundatus",44,1971,2014,243,0.4001,-1.48503786128752,2.29276935801847,1.13537954017338
"Carabids","Omophron limbatum",42,1971,2012,59,-1.0861,-5.23655267537237,2.65025436369213,0.263817936170019
"Carabids","Oodes helopioides",39,1973,2011,95,1.2606,-2.06043012258405,5.21486104360459,0.294765576613134
"Carabids","Ophonus ardosiacus",42,1971,2012,76,0.5864,-2.13168767445072,3.69790144322807,0.47282164042433
"Carabids","Ophonus puncticeps",41,1974,2014,74,2.4919,-1.70473363626785,7.1087901741344,0.198694215191572
"Carabids","Ophonus rufibarbis",43,1970,2012,241,0.0051,-1.59129039749877,1.90810437130945,1.21600301056301
"Carabids","Oxypselaphus obscurus",45,1970,2014,459,0.2322,-1.57287910556861,1.89317142621066,1.29173725557936
"Carabids","Panagaeus bipustulatus",41,1972,2012,57,-0.6613,-3.65501484630062,0.539281012512072,0.793378845471798
"Carabids","Paradromius linearis",45,1970,2014,1026,0.5016,-1.26101161016667,2.10618554972659,1.40652682374112
"Carabids","Paranchus albipes",45,1970,2014,1332,-0.3224,-1.97639876706796,1.19457610063317,1.51282523932912
"Carabids","Patrobus atrorufus",38,1976,2013,134,-0.8958,-4.58124948865641,2.36658275975684,0.315626458865749
"Carabids","Philorhizus melanocephalus",45,1970,2014,497,-0.7199,-1.89224172541507,0.52728238282036,2.85937035384511
"Carabids","Philorhizus notatus",41,1971,2011,79,-3.015,-6.14799332829744,-0.151928527822387,0.427586089596586
"Carabids","Platyderus depressus",41,1972,2012,137,0.5712,-1.33697230608173,3.47905221370539,0.734065926012359
"Carabids","Platynus assimilis",43,1971,2013,735,0.6517,-0.917400786623628,2.61343586722747,1.22500669657999
"Carabids","Poecilus cupreus",44,1971,2014,512,0.7572,-2.03655284143597,3.2333917437166,0.578827889084319
"Carabids","Poecilus kugelanni",43,1970,2012,131,-1.8311,-6.28065763276703,2.59060606974644,0.184249521945407
"Carabids","Poecilus versicolor",42,1972,2013,244,1.4927,-0.639113753709205,3.66848366173653,0.863380672400812
"Carabids","Pogonus chalceus",43,1971,2013,206,-0.2366,-1.96035051370072,1.57294158507256,1.20616053073331
"Carabids","Pterostichus adstrictus",39,1975,2013,52,-0.2132,-3.17683691751308,3.09727506001332,0.386468112422983
"Carabids","Pterostichus anthracinus",37,1975,2011,85,0.2398,-3.16053106163269,3.68636832214729,0.338069733233167
"Carabids","Pterostichus diligens",45,1970,2014,847,0.8247,-0.997574912783738,2.70694682413278,1.21568035579203
"Carabids","Pterostichus gracilis",39,1972,2010,67,-1.4827,-6.22699879819257,3.01203261957272,0.179240408072753
"Carabids","Pterostichus macer",44,1971,2014,52,-0.2368,-2.70368843013754,0.791209873710069,1.43964217345432
"Carabids","Pterostichus madidus",45,1970,2014,2065,0.0323,-1.2270770572291,1.33188624189308,2.48898679650746
"Carabids","Pterostichus melanarius",45,1970,2014,501,-0.0183,-1.4810088527509,1.56809278162065,1.61384574616866
"Carabids","Pterostichus minor",44,1971,2014,595,0.8884,-0.925921124940713,3.0545516764089,0.974665138497209
"Carabids","Pterostichus niger",44,1970,2013,890,-0.4172,-1.7658612341642,0.78927421444497,2.46191104020158
"Carabids","Pterostichus nigrita",42,1973,2014,563,4.3832,2.08760715214415,7.73126136941394,0.501492034255435
"Carabids","Pterostichus oblongopunctatus",41,1972,2012,137,-0.6013,-3.18458057410473,1.96565350982038,0.597531364734233
"Carabids","Pterostichus rhaeticus",42,1973,2014,169,3.2455,-0.230546924327767,7.07199234916013,0.281063881581656
"Carabids","Pterostichus strenuus",45,1970,2014,1169,0.1833,-0.889369993962826,1.40677735320479,3.09260111691044
"Carabids","Pterostichus vernalis",43,1972,2014,478,0.346,-0.84971668528628,1.78682160895487,2.20881772931719
"Carabids","Stenolophus mixtus",42,1972,2013,429,0.7253,-1.349114202582,2.8848713611014,0.849796688380593
"Carabids","Stomis pumicatus",44,1971,2014,218,-0.8186,-3.9405191100125,1.25494325072931,0.560323606699005
"Carabids","Syntomus foveatus",44,1971,2014,591,1.002,-0.684302804713558,2.74862036901737,1.2549635782353
"Carabids","Syntomus obscuroguttatus",42,1971,2012,139,0.0979,-3.56876482822728,4.12187312633709,0.265396675295103
"Carabids","Syntomus truncatellus",43,1970,2012,88,0.5764,-1.96065186552382,3.08503668302148,0.621382810175382
"Carabids","Synuchus vivalis",42,1971,2012,65,-0.6083,-2.63823672322149,0.826465804580732,1.14427781587971
"Carabids","Trechus obtusus",44,1970,2013,487,-0.2466,-2.37225875010399,1.91839240413465,0.863630362772436
"Carabids","Trechus quadristriatus",42,1971,2012,535,-0.0201,-1.57791660637804,1.82005107062598,1.29854129397563
"Carabids","Trichocellus placidus",44,1971,2014,224,0.1611,-1.64097268727236,2.11951445832007,1.12886600192377
"Centipedes","Cryptops hortensis",41,1975,2015,427,1.6524,0.251612995419602,3.48662014025339,1.36726877977655
"Centipedes","Cryptops parisi",35,1981,2015,98,2.2588,-0.607129004606372,5.79588100935491,0.367318395027082
"Centipedes","Geophilus alpinus",45,1971,2015,300,-0.3575,-1.38007244459696,0.613294143699638,4.02296641874805
"Centipedes","Geophilus easoni",35,1981,2015,189,2.5368,0.08748508268349,5.60467820367581,0.486147019406807
"Centipedes","Geophilus electricus",42,1972,2013,75,-0.0325,-1.18382783561017,1.07413231073659,3.85190464427265
"Centipedes","Geophilus flavus",44,1972,2015,459,-0.1695,-0.889033258447243,0.493875921801971,7.8287212792572
"Centipedes","Geophilus truncorum",44,1972,2015,455,-0.2453,-1.31471321981359,0.76770178045607,3.27474563230658
"Centipedes","Haplophilus subterraneus",45,1971,2015,564,1.6229,0.0189313624577803,3.7001408368951,1.10691823562486
"Centipedes","Henia vesuviana",33,1983,2015,60,3.3516,0.0304743637222414,7.72893552373326,0.25329720886406
"Centipedes","Lamyctes emarginatus",35,1977,2011,92,-0.7967,-3.1989833260802,1.40138086778933,0.7526302573406
"Centipedes","Lithobius borealis",30,1984,2013,89,-0.4475,-3.37464655196935,2.59883875830273,0.452195676389811
"Centipedes","Lithobius calcaratus",35,1979,2013,102,0.939,-1.60507015237095,4.25932577040918,0.467546142358321
"Centipedes","Lithobius crassipes",44,1972,2015,362,-2.5872,-4.84122232017675,-0.643348795165478,0.904950238174968
"Centipedes","Lithobius forficatus",46,1970,2015,1365,0.0848,-0.682658489915761,1.06433421415056,5.06791045612043
"Centipedes","Lithobius melanops",45,1971,2015,402,0.4657,-0.780164337110529,1.92410160304557,2.22722678673155
"Centipedes","Lithobius microps",45,1971,2015,740,-1.0458,-2.38619136961153,0.429664543630408,2.1013046218096
"Centipedes","Lithobius muticus",39,1977,2015,76,3.1057,-1.79571559611954,9.24346311611263,0.138278110953477
"Centipedes","Lithobius variegatus",45,1971,2015,1045,-0.1949,-0.808860783058455,0.397879727032869,10.104775716525
"Centipedes","Schendyla nemorensis",39,1977,2015,330,-0.1985,-1.80320180886811,1.32270973516459,1.50743627191008
"Centipedes","Strigamia acuminata",43,1972,2014,120,-0.0238,-2.50582285928784,2.31518664083738,0.749348308728758
"Centipedes","Strigamia crassipes",38,1977,2014,86,-0.1919,-2.9068775803321,2.80119762151059,0.551977462530889
"Centipedes","Strigamia maritima",43,1972,2014,82,-0.8293,-3.87079873695817,1.80915064199013,0.470671408696176
"Craneflies","Achyrolimonia decemmaculata",46,1970,2015,87,-0.5537,-3.3182515327578,2.27999839496968,0.50128336438316
"Craneflies","Antocha vitripennis",46,1970,2015,124,-2.4574,-4.67784598888983,-0.20110621241658,0.777719421931886
"Craneflies","Atypophthalmus inustus",44,1972,2015,70,0.0758,-1.02772536817715,0.975710226449685,4.82709771264567
"Craneflies","Austrolimnophila ochracea",46,1970,2015,1046,0.0947,-0.612731520902471,0.849885079692085,6.85634044133627
"Craneflies","Cheilotrichia cinerascens",46,1970,2015,659,-0.7645,-1.53805525722143,0.0483537207892325,6.63045213047321
"Craneflies","Crypteria limnophiloides",45,1971,2015,76,-2.1876,-5.6096917557547,1.03079736690149,0.349567612217412
"Craneflies","Ctenophora pectinicornis",39,1977,2015,57,3.2525,0.0314387916640835,7.33597338546671,0.306494173864828
"Craneflies","Cylindrotoma distinctissima",46,1970,2015,132,-0.6019,-1.84522287947426,0.407792182727715,2.84869159586764
"Craneflies","Dicranomyia autumnalis",46,1970,2015,229,-1.0305,-2.89344844006637,0.624430734496235,1.12210198660752
"Craneflies","Dicranomyia chorea",46,1970,2015,788,0.0765,-0.540169337181497,0.938665283387813,7.43548473332242
"Craneflies","Dicranomyia didyma",46,1970,2015,126,-1.0405,-2.69147476844556,0.426054700758791,1.55187447405901
"Craneflies","Dicranomyia fusca",46,1970,2015,335,0.5734,-0.694833493105753,2.10865741164061,2.00156451417904
"Craneflies","Dicranomyia goritiensis",36,1980,2015,70,0.5469,-4.46818497856155,5.00427542557991,0.17450935890107
"Craneflies","Dicranomyia lucida",43,1973,2015,86,0.7589,-2.10973632808734,3.76492776676299,0.444433308915083
"Craneflies","Dicranomyia mitis",44,1972,2015,57,1.75,-0.713882887428078,4.75056269687131,0.494929172440106
"Craneflies","Dicranomyia mitis sensu chandler (1998)",39,1970,2008,134,-7.2313,-10.8416905893562,-3.94400496441718,0.321903775409227
"Craneflies","Dicranomyia modesta",46,1970,2015,749,-0.5969,-1.7143402433053,0.546639710527992,3.02330459503078
"Craneflies","Dicranomyia morio",46,1970,2015,171,0.6526,-0.599089539317641,2.09071501104539,2.06107869825361
"Craneflies","Dicranomyia sera",45,1970,2014,80,0.0076,-2.02577218487037,2.20377631658579,0.834893905279275
"Craneflies","Dicranophragma adjunctum",46,1970,2015,200,0.1429,-1.22261823110575,1.31502175808293,2.7331092298387
"Craneflies","Dicranophragma nemorale",46,1970,2015,346,-0.2587,-1.57714529404176,0.964802692784977,2.49172291160025
"Craneflies","Dicranophragma separatum",44,1972,2015,67,0.8346,-1.46316209952505,3.25139442028598,0.686544667832979
"Craneflies","Dicranota bimaculata",46,1970,2015,101,-0.7462,-2.58841462716383,0.359437273896098,1.78870512509832
"Craneflies","Dicranota claripennis",46,1970,2015,149,0.18,-1.35199523641748,1.70107808153601,1.7726846343749
"Craneflies","Dicranota pavida",46,1970,2015,173,-0.1915,-1.25993624400659,0.891480644759616,3.40221380817629
"Craneflies","Dicranota subtilis",46,1970,2015,74,-0.2919,-1.85284447638838,1.7368120199316,1.29414193615842
"Craneflies","Dictenidia bimaculata",44,1971,2014,76,-1.3122,-4.30163549877878,0.859271061399278,0.556225081865316
"Craneflies","Dolichopeza albipes",46,1970,2015,164,-0.2481,-1.96760550365491,1.34586043721704,1.34780602886127
"Craneflies","Ellipteroides lateralis",43,1973,2015,160,1.4257,-0.250809743590638,3.61914790088475,1.05799029182278
"Craneflies","Eloeophila maculata",46,1970,2015,266,-0.8005,-2.3860446513714,0.559353692938274,1.88388813140516
"Craneflies","Epiphragma ocellare",46,1970,2015,448,1.0056,-0.724866827402691,2.8856113119019,1.16033005564546
"Craneflies","Erioconopa diuturna",44,1972,2015,84,-0.2284,-2.52671409705328,2.20593258453484,0.713244622135953
"Craneflies","Erioconopa trivialis",46,1970,2015,726,-0.2902,-1.29587507043521,0.793999672229356,3.33637842320751
"Craneflies","Erioptera flavata",46,1970,2015,230,0.4165,-0.866594376328277,1.97518608887297,2.12025085150341
"Craneflies","Erioptera fuscipennis",46,1970,2015,414,-0.0914,-1.24773771023804,1.01430400788776,3.15871088587737
"Craneflies","Erioptera fusculenta",46,1970,2015,153,0.0688,-1.43687518855168,1.57514293485366,1.71993947584634
"Craneflies","Erioptera griseipennis",46,1970,2015,81,-0.2601,-3.24304684217984,2.29919100878981,0.506493246527575
"Craneflies","Erioptera lutea",46,1970,2015,895,-0.7857,-1.70494084364849,0.0988334484084696,4.93559641178828
"Craneflies","Erioptera nielseni",44,1971,2014,61,-0.8145,-4.94579362417575,3.00068133653006,0.244248162571183
"Craneflies","Erioptera squalida",39,1977,2015,54,0.8305,-3.98447767817064,6.62431356696264,0.146082625781654
"Craneflies","Euphylidorea aperta",44,1972,2015,128,0.0078,-0.973629107687612,1.19597796273365,3.77463596779822
"Craneflies","Euphylidorea dispar",46,1970,2015,144,-0.3478,-2.20259947140041,1.21113813215081,1.41337539593432
"Craneflies","Euphylidorea lineola",46,1970,2015,104,-0.3161,-2.20416756469633,1.82329794715997,1.01768674459889
"Craneflies","Euphylidorea meigenii",46,1970,2015,230,0.0712,-1.15301605695562,1.21739472549431,2.76160786550766
"Craneflies","Gonempeda flava",45,1970,2014,116,-2.3148,-4.12457720502537,-0.758179246115247,1.21602479045231
